,product_id,location,distance_group,distance_group_last_mile,distance_no_group,distance_group_last_mile_cutoff_100,distance_group_last_mile_cutoff_200,distance_group_last_mile_cutoff_300,distance_group_last_mile_cutoff_400,distance_group_last_mile_cutoff_500,distance_group_last_mile_cutoff_600,distance_group_last_mile_cutoff_700,distance_group_last_mile_cutoff_800,distance_group_last_mile_cutoff_900,distance_group_last_mile_cutoff_1000,distance_group_last_mile_cutoff_1100,distance_group_last_mile_cutoff_1200,distance_group_last_mile_cutoff_1300,distance_group_last_mile_cutoff_1400,distance_group_last_mile_cutoff_1500,distance_group_last_mile_cutoff_1600,distance_group_last_mile_cutoff_1700,distance_group_last_mile_cutoff_1800,distance_group_last_mile_cutoff_1900,distance_group_last_mile_cutoff_2000,distance_group_last_mile_cutoff_2100,distance_group_last_mile_cutoff_2200,distance_group_last_mile_cutoff_2300,distance_group_last_mile_cutoff_2400,distance_group_last_mile_cutoff_2500,distance_group_last_mile_cutoff_2600,distance_group_last_mile_cutoff_2700,distance_group_last_mile_cutoff_2800,distance_group_last_mile_cutoff_2900,distance_group_last_mile_cutoff_3000
0,18557,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16823,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16570,Weisslingen,13421.30378570751,121224.46672930344,25420.207530960786,121052.54734221869,119859.25137071639,117243.82350275824,115046.82550414823,109220.9952355894,100165.55403026029,98240.52400216126,91515.77894925534,85483.47406625483,75114.07037903866,66603.06893202268,57490.78769181238,53810.22620656511,51086.79335186765,42420.63507867148,36241.7470606428,26369.848586088017,22867.204538606748,17288.603818461157,13402.965710619303,11336.78777525349,7026.878589706283,4800.140074122,2496.764012048036,0.0,0.0,0.0,0.0,0.0,0.0
0,16290,Weisslingen,7960.113131578444,31108.528646247658,16449.466246550186,31108.528646247658,30923.907073484763,29942.54302939537,27858.01662810565,26399.18486155405,22473.76743716366,22473.76743716366,21772.38754057577,21772.38754057577,19891.258901694957,17739.10833874775,15516.939995345043,14274.21668209075,14274.21668209075,12814.398129199277,9661.905824576084,8057.724683807628,8057.724683807628,8057.724683807628,8057.724683807628,8057.724683807628,5899.6884898494045,5899.6884898494045,3581.8650435201716,3581.8650435201716,3581.8650435201716,3581.8650435201716,3581.8650435201716,3581.8650435201716,3581.8650435201716
0,16262,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15976,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15680,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12771,Weisslingen,13421.30378570751,107215.91967186796,25848.466677629054,107215.91967186796,105258.70902862074,104070.69136347395,100791.40152025687,94499.1465386176,88844.89581178827,82228.6868368855,75359.67540940718,71156.6262861523,63549.83668821375,57204.80376898211,53749.76770971141,48813.23383923172,44797.971664424906,40454.68671750254,34230.60845629207,25983.706158414894,24276.64549563444,16855.925501803304,16855.925501803304,14789.74756643749,6077.644009025469,3850.9054934411874,3850.9054934411874,3850.9054934411874,3850.9054934411874,3850.9054934411874,3850.9054934411874,3850.9054934411874,3850.9054934411874
0,11714,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7538,Weisslingen,7960.113131578444,28932.446711022745,14500.648530806737,28932.446711022745,28736.474733929514,28004.949755947488,25949.088477398884,24485.319003115394,23358.372842777095,23358.372842777095,23358.372842777095,22486.81269278332,19738.82711799453,18657.688279621405,18657.688279621405,18657.688279621405,17354.16938174663,14434.10834420869,14434.10834420869,11180.25025307271,9464.840203425174,7624.869851458007,5677.523791955813,5677.523791955813,5677.523791955813,5677.523791955813,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797,3359.7003456265797
0,3583,Weisslingen,13164.610629103452,111085.77258808925,28424.6367881716,110913.8532010045,109186.97682702204,106044.47582202456,102026.12532361555,95527.63188611392,87927.98187807109,83285.16112951079,76509.89766385792,67172.19764302798,61571.375307220645,52053.40494893766,45151.59299886799,43936.92155466514,39921.659379858334,34211.98129809075,24837.525060652548,19928.86830770912,18200.374311240117,16360.40395927295,14413.057899770754,14413.057899770754,10033.243796331464,10033.243796331464,7715.420350002231,7715.420350002231,7715.420350002231,7715.420350002231,7715.420350002231,7715.420350002231,7715.420350002231
0,2344,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1000,Weisslingen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
