,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
108,2699988,1254599,47.43458963491745,8.764075279673484,139913,8,0.12083303597780883
109,2699978,1254699,47.43549043794513,8.763965121424798,106349,8,0.13461164372299864
110,2699932,1254794,47.43635174221788,8.763376697014266,111230,6,0.0
111,2699920,1254734,47.435813993239904,8.763204230064812,48453,1,0.36801952358261075
112,2699934,1255147,47.439525909510316,8.763482170156932,11369,8,0.5309720267191217
113,2699901,1255168,47.43971976795253,8.763049458748261,197073,1,0.8020905703842279
114,2699919,1256157,47.44861093210082,8.763509298751305,88912,1,1.7909325217600858
115,2699951,1256298,47.449874058192215,8.76396508362256,95752,1,1.9322574282805218
116,2699868,1251649,47.408078835480445,8.761825776554995,93315,3,0.21252060751125612
117,2699829,1251744,47.40893907557147,8.761330351494026,197661,3,0.20500091250060254
118,2699875,1251701,47.40854540612045,8.76193011824173,39103,3,0.2290095162153303
119,2699878,1251770,47.40916546285368,8.761985269757004,58618,3,0.2603346626660691
120,2699859,1251723,47.40874567644427,8.76172307749216,56853,3,0.22164314744711844
121,2699871,1254054,47.42970628904553,8.76240280110469,125673,5,0.6115833638950672
122,2699817,1254388,47.4327180927755,8.761761784031792,118506,5,0.8227534504478443
123,2699802,1254474,47.433493752214694,8.761582196877278,149216,1,0.15630407752541778
124,2699885,1254407,47.4328786435631,8.762667241348622,48147,8,0.21359178673402282
125,2699884,1254539,47.4340658514799,8.762683496737615,145003,8,0.08237398469363673
126,2699881,1254566,47.43430911353173,8.762649772275731,203178,5,0.9039458657722036
127,2699820,1254568,47.43433635117919,8.761841756469387,184594,5,0.945209111777811
128,2699869,1254620,47.43479654777965,8.762502800790287,97003,8,0.0
129,2699870,1254638,47.43495826730893,8.762520077923623,138620,1,0.27568662412935446
130,2699802,1254698,47.43550815038875,8.761632232659146,122253,1,0.3506899482939448
131,2699825,1254648,47.43505502086169,8.761925898098607,62404,1,0.296002030117776
132,2699826,1254723,47.43572933265615,8.761955909390899,69873,8,0.11161103117770935
133,2699850,1254794,47.43636418477288,8.76228986957568,134490,6,0.08199603142072413
134,2699817,1254833,47.43671991011852,8.761861201202835,32776,8,0.2192470076917935
135,2699852,1254849,47.43685848769657,8.762328670232588,27301,8,0.22962113804969594
136,2699734,1251631,47.40793726695776,8.760046669257289,146283,3,0.07805424880575108
137,2699759,1251777,47.409246448177754,8.76041041054434,176298,3,0.17622574422410184
138,2699712,1251879,47.41017084354019,8.759810532824757,179766,3,0.251309300590017
139,2699711,1251879,47.410170994933814,8.759797285340218,200353,3,0.2510883829756396
140,2699756,1254379,47.432646402825725,8.760951336109885,102607,1,0.1595229963700832
141,2699716,1254315,47.43207691965452,8.760406930575588,132372,8,0.341209777302184
142,2699724,1254310,47.432030743628445,8.760511838145144,187119,5,0.8535303313902272
143,2699769,1254307,47.431996947242425,8.761107549721634,108920,5,0.8138059265387431
144,2699787,1254337,47.432264004949545,8.761352801766568,46858,5,0.81568397474921
145,2699730,1254633,47.43493452655441,8.760663450759285,140217,8,0.1395999270092499
146,2699779,1254784,47.43628502151276,8.761346602295225,4825,8,0.1870647417508552
147,2699765,1254748,47.43596340089421,8.76115300763083,171686,1,0.4103789170034227
148,2699748,1254898,47.437314903552,8.760961181879297,70707,8,0.30317940886219824
149,2699730,1254813,47.43655323903314,8.760703630861682,164486,1,0.4837516786700872
150,2699656,1251634,47.40797605201979,8.759014077126247,38586,3,0.0
151,2699674,1251667,47.40827009499698,8.759259876930546,44707,3,0.03758843332639992
152,2699613,1251792,47.40940343954276,8.758479652060469,21664,3,0.16374099573569562
153,2699687,1251870,47.410093691612985,8.759477339404782,164414,6,2.9341349060261317
154,2699615,1254386,47.43273070250074,8.759084212526316,79511,8,0.34534192446775874
155,2699658,1254388,47.43274218051977,8.759654541833411,97007,8,0.3135859081804185
156,2699679,1254398,47.432828929892565,8.759935087793473,111159,1,0.23814838448594225
157,2699700,1254335,47.43225920000262,8.760199346163011,101706,5,0.8870750255061349
158,2698939,1252568,47.41648354855198,8.749722662730386,21675,3,1.1774298241281087
159,2698551,1252215,47.41336721934533,8.744504206556346,90509,3,1.248382006024018
160,2698490,1252071,47.41208136032327,8.74366434106337,58649,3,1.2451482327219876
161,2698465,1253147,47.421761495839945,8.74357011961074,22250,3,1.9254527467205937
162,2698455,1253535,47.42525224222519,8.74352308036905,122498,1,1.67985017281329
163,2698032,1256190,47.449191465643416,8.738500375192102,184914,11,1.090707480442705
164,2697936,1252921,47.41980798225107,8.736511128786999,62815,2,1.4108284632190584
165,2697987,1256188,47.44918018108977,8.737903359917599,37848,11,1.0759364957944921
166,2697847,1254990,47.43842755118694,8.735784898695563,106403,11,0.218004559964431
167,2697826,1256243,47.44969873804502,8.735780990277277,50248,11,1.0991995712769405
168,2697864,1256291,47.4501247456054,8.736295290357194,160579,11,1.151688031036982
169,2697739,1254979,47.43834467348816,8.734350997143931,38504,11,0.1763591133509447
170,2697700,1255151,47.43989723950022,8.733871686155577,183317,11,0.0
171,2697480,1254016,47.429722906674066,8.73070796484774,7839,10,1.1133692577921384
172,2697375,1251609,47.40809240045954,8.728792175090161,165520,7,0.46698250267430513
173,2697391,1251625,47.40823392261652,8.729007612138743,97670,9,0.7369646692471776
174,2697331,1255412,47.4422990471551,8.729037474908278,196003,10,1.0330889676829063
175,2697327,1255418,47.44235359592535,8.728985760026184,194296,11,0.45869297801583714
176,2697394,1255464,47.44275735868868,8.729883913374218,51377,11,0.4377083226719008
177,2697247,1251622,47.40822822035503,8.727099379149958,70488,2,0.5939619800452542
178,2697285,1251856,47.41032696742619,8.727653672639612,189852,2,0.4926716900107559
179,2697285,1255447,47.44262059839955,8.72843534207564,187709,11,0.5097232802873731
180,2697100,1251732,47.40923913696074,8.725175940081401,4497,9,0.4397929636014632
181,2697108,1251732,47.40923795751217,8.725281918819721,199262,7,0.19025594790667566
182,2697105,1251750,47.409400273639996,8.725246085263558,201863,7,0.1738008869121306
183,2697123,1251769,47.409568486395585,8.725488664533499,152586,7,0.17111324333435052
184,2697199,1251829,47.41009685417286,8.726508509620695,196388,2,0.42755344841791293
185,2697154,1251848,47.410274360372384,8.725916497507022,116388,2,0.37917437446283764
186,2697066,1251649,47.40849773016075,8.724707515536387,102956,2,0.46097335050980504
187,2697053,1251682,47.4087964146427,8.72454246397458,98683,9,0.44339052672166374
188,2697070,1251629,47.408317280789376,8.724756163137641,14877,2,0.48024904695345894
189,2697045,1251805,47.40990373137556,8.724463177498375,157996,2,0.3222065601330113
190,2697076,1251892,47.410681552967255,8.724892736221074,103363,2,0.2896862558569817
191,2697096,1251896,47.41071457676083,8.725158558759524,190570,2,0.30487588335207366
192,2697002,1251890,47.410674469871495,8.723911972241279,37558,7,0.0
193,2697067,1251806,47.40990948244597,8.724754839751272,99526,7,0.10620806957105267
194,2697009,1251800,47.40986406979438,8.723985182469406,115525,9,0.32678079285567285
195,2697043,1251979,47.41146880592363,8.724474442084057,25062,7,0.09798598854661522
196,2697058,1251935,47.41107090421736,8.724663610476888,9228,2,0.2531375442910806
197,2697024,1251945,47.411165843657294,8.724215354955017,196792,2,0.21824761391213923
198,2697036,1251986,47.411532788196,8.724383225789417,77135,9,0.266853273436988
199,2697099,1251980,47.41146954524002,8.725216541454273,76271,7,0.13231594459851284
200,2696971,1251600,47.40807106676437,8.723438410436954,174705,2,0.46678741693385417
201,2696979,1251601,47.40807888190497,8.723544603732368,156260,9,0.4718144934101477
202,2696914,1251677,47.408771916981976,8.722700014226943,73986,2,0.37745182908686303
203,2696955,1251669,47.40869393894903,8.723241416332147,151472,2,0.39621938642794186
204,2696933,1251705,47.40902092490133,8.722957780610455,76757,7,0.19744122489572444
205,2696940,1251741,47.40934364247505,8.723058315278825,21310,2,0.3232777757360419
206,2696951,1251819,47.410043476821976,8.723220946446268,184761,2,0.256343922880585
207,2696932,1251895,47.41072974070451,8.722985716678075,155001,2,0.18138784990920273
208,2696916,1251803,47.40990474003601,8.72275381472391,97210,7,0.12232637004017474
209,2696912,1252114,47.41270214823643,8.722768224883687,127992,7,0.24139552674201098
210,2696919,1252176,47.41325868317153,8.722874400835407,43322,9,0.21072787130130777
211,2696933,1252127,47.412815966574904,8.723049255410636,91091,9,0.19058275063456814
212,2696929,1252105,47.41261870962515,8.722991493518329,67894,2,0.11575755059511784
213,2696939,1252287,47.4142539605791,8.723163432645602,44502,2,0.2654043912290705
214,2696882,1251666,47.408677701754414,8.722273719773876,83512,2,0.3825370681664451
215,2696891,1251677,47.40877530082973,8.722395327856237,109690,9,0.3677707804814634
216,2696828,1251695,47.40894643948625,8.721564649205861,95514,9,0.33470591139993605
217,2696841,1251852,47.41035642853619,8.721770862048707,128801,9,0.18624581971973853
218,2696899,1251941,47.41114827417859,8.72255850961145,8700,7,0.11492995849534708
219,2696805,1251969,47.411413900977514,8.721319275315038,104990,2,0.08000321254430995
220,2696898,1251994,47.41162504973264,8.722556746372247,100710,2,0.08499658512907739
221,2696843,1252086,47.41246049424733,8.721848034076675,77206,9,0.09360151935403498
222,2696830,1252045,47.41209369316124,8.721666929741621,42276,2,0.0
223,2696823,1252060,47.41222961711452,8.72157744123717,146485,7,0.2468526829921577
224,2696844,1252020,47.41186680997513,8.721846988243913,143385,2,0.028652045755818933
225,2696875,1252290,47.414290356824196,8.72231617240108,45553,9,0.28430222700332336
226,2696870,1252223,47.413688562472146,8.722235413954209,85266,2,0.18243221137596619
227,2696762,1251932,47.41108747909487,8.7207416095934,183303,7,0.24363652740757671
228,2696787,1252092,47.412522684224555,8.721107436140684,17300,9,0.06865601612184996
229,2696788,1252054,47.41218080367851,8.721112459145692,101530,9,0.033119675238731536
230,2696772,1252025,47.41192235810743,8.720894213789432,129481,9,0.0
231,2696777,1252085,47.41246120281002,8.720973439443192,3288,7,0.29772975389244194
232,2696613,1252145,47.41302486058962,8.718813704921976,185127,9,0.19919288445526592
233,2696654,1252293,47.414349807098496,8.719388877195932,173222,9,0.292816940838152
234,2696612,1252257,47.41403222216425,8.718824656134007,104145,7,0.5355058622870401
235,2696621,1252209,47.41359923836339,8.718933520796448,52275,2,0.2656526623739577
236,2696657,1252368,47.41502384072183,8.719444836341035,149034,9,0.36175205521934084
237,2696510,1252114,47.41276117934849,8.71744243875393,195090,7,0.5405694191865626
238,2696524,1252177,47.4133256862571,8.717641513665598,55755,2,0.333242458438117
239,2696518,1252263,47.41409996288751,8.717580587198505,171670,9,0.3480667672290068
240,2696537,1252228,47.413782423413714,8.717824753448504,122005,2,0.3454390947710142
241,2696578,1252316,47.414567795299256,8.718386949185051,97659,2,0.3700464786213127
242,2696582,1252431,47.41560140211327,8.71846478531385,38640,9,0.4482424585667143
243,2696528,1252438,47.415672270186505,8.71775085359976,36415,2,0.49561510354272403
244,2696530,1252750,47.41847778730834,8.717844715821279,139164,9,0.7642947945548996
245,2696593,1252886,47.41969159399917,8.718708829448426,129050,2,0.873724507894609
246,2696581,1254669,47.4357277822922,8.71893515088777,169736,0,0.05731262433773332
247,2696575,1254612,47.43521606571519,8.718843306338513,42516,0,0.0
248,2696593,1254689,47.435905880188464,8.719098522243561,19238,10,0.0
249,2696466,1252033,47.412039192822824,8.716842041937863,136869,7,0.5547234817471963
250,2696462,1252255,47.41403622359894,8.71683694122795,170765,7,0.6517594489373881
251,2696406,1252288,47.414341192246376,8.716102137097785,4842,9,0.4506756131769183
252,2696453,1252300,47.414442226388395,8.716727411469508,56631,9,0.4211554389169455
253,2696415,1252332,47.414735566365145,8.716230862709056,37456,9,0.47082944568231605
254,2696441,1252357,47.4149565842273,8.716580722098188,186294,7,0.7299092764457367
255,2696428,1252454,47.4158308077485,8.716429407844418,105165,9,0.5498671788723704
256,2696467,1252468,47.41595099794864,8.716949139619622,173797,7,0.7875665063196591
257,2696467,1252480,47.416058913784326,8.716951728762417,117160,2,0.5665415907136055
258,2696464,1254351,47.43288518417325,8.717315782833014,106628,0,0.2836110192583669
259,2696489,1254467,47.43392470104492,8.717672163766844,33405,10,0.2451425475440342
260,2696468,1254512,47.43433246050729,8.717403555901727,52829,10,0.2166790691226402
261,2696489,1254565,47.434806008342996,8.717693327264952,76568,0,0.09800035448617789
262,2696431,1254524,47.434445796348584,8.71691576231759,159794,10,0.23122297721893667
263,2696489,1254553,47.43469809317744,8.71769073578008,178388,0,0.10428787549804758
264,2696467,1254622,47.43532182942378,8.717414052218768,163338,0,0.10845671343325963
265,2696496,1254688,47.43591111255308,8.71781266855484,47750,0,0.1096174267854847
266,2696498,1254619,47.43529030738013,8.717824273666551,49436,0,0.0773137761766495
267,2696452,1254646,47.43553985755444,8.71722042553232,148065,0,0.12760666314206107
268,2696455,1254685,47.435890142223286,8.717268606902387,162676,10,0.138051170162536
269,2696441,1254667,47.435730320592,8.71707916553439,41077,0,0.14484150308237612
270,2696459,1254737,47.43635718835497,8.71733284970847,15014,0,0.17052437116479974
271,2696489,1254726,47.436253869774276,8.717728097328617,70139,10,0.1103805278599921
272,2696381,1251912,47.41096348407146,8.715689876890668,134743,7,0.6213616566271465
273,2696362,1252026,47.41199146644866,8.715462734820045,40224,9,0.4099826655141775
274,2696309,1252059,47.4122959878745,8.714767695457262,30667,7,0.7132779213468229
275,2696397,1252092,47.41257988254028,8.715940644629782,65174,9,0.3809214016053843
276,2696315,1252160,47.41320340340676,8.714868939274716,182008,2,0.5276603107382487
277,2696345,1252266,47.41415227300653,8.715289229792056,193978,2,0.5329557738027559
278,2696357,1252206,47.413610937688055,8.715435282911029,125008,9,0.45273450907966173
279,2696345,1252375,47.415132509271956,8.715312716926693,172618,2,0.5865976804619126
280,2696338,1254533,47.43454034847388,8.715685114453336,154844,10,0.29891869879357486
281,2696312,1254627,47.435389488481405,8.715360782074459,43750,10,0.2877443496249394
282,2696362,1254633,47.43543612928051,8.716024769778732,80576,0,0.21402232806983004
283,2696348,1254668,47.43575293096519,8.715846763065992,127749,0,0.2337943633906856
284,2696399,1254701,47.43604223162663,8.716529835351789,26108,0,0.19721425704177437
285,2696297,1251805,47.41001351938173,8.714554020573694,152438,2,0.5845154538536688
286,2696272,1251905,47.41091647481659,8.71424435974771,205069,7,0.7301212423232337
287,2696202,1251954,47.41136736047602,8.713327555872205,15796,9,0.5743787584591236
288,2696293,1251924,47.41108427196754,8.714526654610987,135640,2,0.5504383809359253
289,2696206,1251911,47.41098007690597,8.713371296445382,58782,7,0.796241144967406
290,2696289,1252069,47.412388842221304,8.714504886206587,164776,2,0.5415076457918357
291,2696220,1254860,47.43749829459915,8.71419160604275,204193,0,0.43302707294689147
292,2696243,1255328,47.44170361992405,8.714597285000721,125037,0,0.789195824219379
293,2696178,1251852,47.410453578808365,8.712987668484471,52520,7,0.8248384751837613
294,2696124,1251984,47.4116485393071,8.712300668083216,62861,2,0.7085981225023114
295,2696165,1252046,47.41220012046032,8.712857168356948,7975,9,0.6073357221014268
296,2696185,1255197,47.44053402516782,8.713800261195098,100712,0,0.7030537205889181
297,2696032,1251805,47.41005221107541,8.711043414126841,177232,7,0.9736730297510973
298,2696082,1251897,47.41087227600637,8.711725559954552,205530,7,0.9199851759835832
299,2696025,1251830,47.41027805702673,8.710956049249006,30509,9,0.7719972978404339
300,2696069,1251978,47.41160260616261,8.711570740349782,96786,7,0.9370989470541501
301,2695988,1251976,47.411596430267316,8.710497225641095,1591,9,0.7854940497932338
302,2695923,1251902,47.41094041733484,8.709620234102749,112767,7,1.0790180969791117
303,2695922,1252217,47.41377336118975,8.709674558233681,135467,2,0.9241060723114023
