,E_KOORD,N_KOORD,latitude,longitude,user_id,cluster,distance_center
443,2681524,1247299,47.37148354073644,8.518019694025684,21986,18,0.15147005994106955
444,2681536,1247209,47.370672645856615,8.518162170192433,137303,22,0.12699467841183437
445,2681563,1247287,47.37137079442228,8.518533808005554,198394,4,0.06530443177823432
446,2681500,1247348,47.371927187793915,8.517710888353983,149211,1,0.12224468429418708
447,2681586,1247377,47.3721773581408,8.518854687291004,169020,1,0.03280114604521206
448,2681576,1247375,47.372160608993624,8.518721936794911,49921,1,0.04218834163129083
449,2681597,1247335,47.371798271689435,8.518992659687376,204736,4,0.08000375284528356
450,2681536,1247394,47.37233643395268,8.518195851410153,161907,1,0.07605597596695973
451,2681528,1247336,47.37181580358858,8.518079383434635,88106,1,0.10380821347356685
452,2681527,1247367,47.372094724172136,8.518071788252712,70802,1,0.09013501433550326
453,2681581,1247315,47.371620383309974,8.518777200045543,81239,1,0.0876612044879733
454,2681594,1247313,47.37160078723319,8.518948935902623,113120,23,0.18281460665377508
455,2681589,1247349,47.37192517028403,8.518889302032703,78281,4,0.095856264661377
456,2681562,1247398,47.37236919085202,8.518540785030742,19398,1,0.05000789533376792
457,2681537,1247325,47.371715762354455,8.518196527494759,139050,1,0.10396236480958142
458,2681506,1247341,47.37186349171914,8.517789045732261,111892,1,0.11987837519504914
459,2681554,1247359,47.37201943634489,8.518427773584804,40576,23,0.2204357840992022
460,2681543,1247379,47.372200666265535,8.518285790804821,20033,23,0.23347908709067958
461,2681581,1247348,47.37191716707761,8.51878321142098,73423,1,0.05798069573334092
462,2681541,1247306,47.371544391989644,8.518246022135266,69003,1,0.1154167415368056
463,2681529,1247327,47.371734738857484,8.518090983543903,18060,23,0.2456499709882187
464,2681577,1247332,47.371773767003496,8.518727342733158,51137,1,0.07382154981107326
465,2681560,1247500,47.373286769729305,8.518532884238434,162640,1,0.1153782542106349
466,2681517,1247470,47.37302228602229,8.517958150842206,165366,7,0.14495308065843657
467,2681514,1247418,47.372554997859616,8.517908969314432,154633,1,0.1002206314606481
468,2681544,1247432,47.372677195206826,8.518308679916837,153740,1,0.07647579822859893
469,2681558,1247441,47.372756403992334,8.518495661383168,169929,1,0.0696537677902772
470,2681597,1247499,47.37327319667498,8.519022541090957,30907,20,0.3243141556635432
471,2681563,1247483,47.37313350994136,8.518569504675227,66036,7,0.10599622108886657
472,2681538,1247425,47.37261498337528,8.518227972945004,31897,1,0.07911701214916517
473,2681542,1247406,47.372443613044354,8.518277468323609,62487,1,0.07057326476570629
474,2681505,1247464,47.37296980939155,8.517798192868357,159776,1,0.12624102418019556
475,2681543,1247449,47.37283020749978,8.518298536609397,114958,7,0.14543210086222977
476,2681541,1247416,47.372533671222804,8.51826605042057,50275,1,0.07349530928831977
477,2681534,1247431,47.3726694388806,8.518176110412577,107848,7,0.16549036064074732
478,2681534,1247596,47.37415335712178,8.518206151750048,33092,0,0.07699758269505876
479,2681531,1247550,47.373740029885305,8.518158059403623,63370,7,0.09095218116351256
480,2681595,1247547,47.373705129510384,8.519004809173929,132758,1,0.15095557812049198
481,2681525,1247570,47.37392064092933,8.518082266381795,37627,7,0.09404386880555782
482,2681588,1247565,47.3738678780191,8.51891541564246,195937,7,0.032014264821002836
483,2681588,1247524,47.37349914689656,8.518907945806083,82679,1,0.12924381289630746
484,2681594,1247594,47.37412794504707,8.519000133861612,110375,7,0.03264846821719569
485,2681588,1247553,47.37375995671932,8.518913229338587,104822,7,0.03689024208139148
486,2681511,1247524,47.373508674088534,8.517888546744276,107890,34,0.1220604193509211
487,2681535,1247510,47.373379797326216,8.51820373255834,160621,7,0.10499582694341877
488,2681581,1247565,47.37386874450499,8.51882274237411,112603,0,0.11777992360170762
