,product_id,location,distance_group,distance_group_last_mile,distance_no_group,distance_group_last_mile_cutoff_100,distance_group_last_mile_cutoff_200,distance_group_last_mile_cutoff_300,distance_group_last_mile_cutoff_400,distance_group_last_mile_cutoff_500,distance_group_last_mile_cutoff_600,distance_group_last_mile_cutoff_700,distance_group_last_mile_cutoff_800,distance_group_last_mile_cutoff_900,distance_group_last_mile_cutoff_1000,distance_group_last_mile_cutoff_1100,distance_group_last_mile_cutoff_1200,distance_group_last_mile_cutoff_1300,distance_group_last_mile_cutoff_1400,distance_group_last_mile_cutoff_1500,distance_group_last_mile_cutoff_1600,distance_group_last_mile_cutoff_1700,distance_group_last_mile_cutoff_1800,distance_group_last_mile_cutoff_1900,distance_group_last_mile_cutoff_2000,distance_group_last_mile_cutoff_2100,distance_group_last_mile_cutoff_2200,distance_group_last_mile_cutoff_2300,distance_group_last_mile_cutoff_2400,distance_group_last_mile_cutoff_2500,distance_group_last_mile_cutoff_2600,distance_group_last_mile_cutoff_2700,distance_group_last_mile_cutoff_2800,distance_group_last_mile_cutoff_2900,distance_group_last_mile_cutoff_3000
0,16290,Zurich,1820.6753496283973,13333.626581815339,3917.7733643901383,13196.846843948097,10517.1636734842,6205.793559741644,2831.8656268362006,2831.8656268362006,2831.8656268362006,2831.8656268362006,2048.1497371185233,2048.1497371185233,1094.5707968928414,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16262,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15976,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15680,Zurich,490.70112813280656,2421.8730577349384,1738.5460362529363,2421.8730577349384,2421.8730577349384,2207.469391091754,1878.2866866105187,1878.2866866105187,1878.2866866105187,1878.2866866105187,1094.5707968928414,1094.5707968928414,1094.5707968928414,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12771,Zurich,4733.637049207175,117872.62671249776,17985.824627734837,112118.3205159535,81095.77561021417,38158.80245328393,14129.954910582823,4992.921276819972,3368.4079029104014,738.4566116237564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11714,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7538,Zurich,1820.6753496283973,13749.297290345747,4076.599877480348,13602.962321500858,11271.998399680497,6982.3094330107815,3261.709953461635,2827.6398083716736,2827.6398083716736,2827.6398083716736,2048.1497371185233,2048.1497371185233,1094.5707968928414,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3583,Zurich,4403.292783462574,114426.2448792964,17894.59594078408,108960.77349040325,77897.38619281918,36204.04940085553,9965.137199271523,5573.964100304821,3438.0791978654543,2761.5961175342377,1303.062464691774,1303.062464691774,1303.062464691774,1303.062464691774,1303.062464691774,1303.062464691774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2344,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000,Zurich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
